time,latitude,longitude,chl
2024-04-24,35.25,-16.5,0.07095
2024-04-24,35.25,-16.25,0.072997
2024-04-24,35.25,-16.0,0.074902
2024-04-24,35.25,-15.75,0.080306
2024-04-24,35.25,-15.5,0.088031
2024-04-24,35.25,-15.25,0.085305
2024-04-24,35.25,-15.0,0.080462
2024-04-24,35.25,-14.75,0.080229
2024-04-24,35.25,-14.5,0.081128
2024-04-24,35.25,-14.25,0.080418
2024-04-24,35.25,-14.0,0.079039
2024-04-24,35.25,-13.75,0.079116
2024-04-24,35.25,-13.5,0.079919
2024-04-24,35.25,-13.25,0.084523
2024-04-24,35.25,-13.0,0.092553
2024-04-24,35.25,-12.75,0.10171
2024-04-24,35.25,-12.5,0.110358
2024-04-24,35.25,-12.25,0.116229
2024-04-24,35.25,-12.0,0.116622
2024-04-24,35.25,-11.75,0.106616
2024-04-24,35.25,-11.5,0.09783
2024-04-24,35.25,-11.25,0.097372
2024-04-24,35.25,-11.0,0.099938
2024-04-24,35.25,-10.75,0.10375
2024-04-24,35.25,-10.5,0.108079
2024-04-24,35.25,-10.25,0.113583
2024-04-24,35.25,-10.0,0.131612
2024-04-24,35.25,-9.75,0.136985
2024-04-24,35.25,-9.5,0.133345
2024-04-24,35.25,-9.25,0.133256
2024-04-24,35.25,-9.0,0.145841
2024-04-24,35.25,-8.75,0.152463
2024-04-24,35.25,-8.5,0.152831
2024-04-24,35.25,-8.25,0.150582
2024-04-24,35.25,-8.0,0.147837
2024-04-24,35.25,-7.75,0.136428
2024-04-24,35.25,-7.5,0.124337
2024-04-24,35.25,-7.25,0.126428
2024-04-24,35.25,-7.0,0.144873
2024-04-24,35.25,-6.75,0.228245
2024-04-24,35.25,-6.5,0.306401
2024-04-24,35.25,-6.25,0.278563
2024-04-24,35.25,-6.0,
2024-04-24,35.25,-5.75,
2024-04-24,35.25,-5.5,
2024-04-24,35.25,-5.25,
2024-04-24,35.25,-5.0,
2024-04-24,35.25,-4.75,0.268343
2024-04-24,35.25,-4.5,0.243677
2024-04-24,35.25,-4.25,0.22195
2024-04-24,35.25,-4.0,
2024-04-24,35.25,-3.75,
2024-04-24,35.25,-3.5,0.311748
2024-04-24,35.25,-3.25,0.314775
2024-04-24,35.25,-3.0,
2024-04-24,35.25,-2.75,0.230972
2024-04-24,35.25,-2.5,0.208047
2024-04-24,35.25,-2.25,0.191444
2024-04-24,35.25,-2.0,0.217039
2024-04-24,35.25,-1.75,0.256879
2024-04-24,35.25,-1.5,
2024-04-24,35.25,-1.25,
2024-04-24,35.25,-1.0,
2024-04-24,35.25,-0.75,
2024-04-24,35.25,-0.5,
2024-04-24,35.25,-0.25,
2024-04-24,35.25,0.0,
2024-04-24,35.25,0.25,
2024-04-24,35.25,0.5,
2024-04-24,35.25,0.75,
2024-04-24,35.25,1.0,
2024-04-24,35.25,1.25,
2024-04-24,35.25,1.5,
2024-04-24,35.25,1.75,
2024-04-24,35.25,2.0,
2024-04-24,35.25,2.25,
2024-04-24,35.25,2.5,
2024-04-24,35.25,2.75,
2024-04-24,35.25,3.0,
2024-04-24,35.25,3.25,
2024-04-24,35.25,3.5,
2024-04-24,35.25,3.75,
2024-04-24,35.25,4.0,
2024-04-24,35.25,4.25,
2024-04-24,35.25,4.5,
2024-04-24,35.25,4.75,
2024-04-24,35.25,5.0,
2024-04-24,35.25,5.25,
2024-04-24,35.25,5.5,
2024-04-24,35.25,5.75,
2024-04-24,35.25,6.0,
2024-04-24,35.25,6.25,
2024-04-24,35.25,6.5,
2024-04-24,35.25,6.75,
2024-04-24,35.25,7.0,
2024-04-24,35.25,7.25,
2024-04-24,35.25,7.5,
2024-04-24,35.25,7.75,
2024-04-24,35.25,8.0,
2024-04-24,35.25,8.25,
2024-04-24,35.25,8.5,
2024-04-24,35.25,8.75,
2024-04-24,35.25,9.0,
2024-04-24,35.25,9.25,
2024-04-24,35.25,9.5,
2024-04-24,35.25,9.75,
2024-04-24,35.25,10.0,
2024-04-24,35.25,10.25,
2024-04-24,35.25,10.5,
2024-04-24,35.25,10.75,
2024-04-24,35.25,11.0,0.14876
2024-04-24,35.25,11.25,0.131994
2024-04-24,35.25,11.5,0.118174
2024-04-24,35.25,11.75,0.107879
2024-04-24,35.25,12.0,0.102667
2024-04-24,35.25,12.25,0.103832
2024-04-24,35.25,12.5,0.109961
2024-04-24,35.25,12.75,0.110564
2024-04-24,35.25,13.0,0.105845
2024-04-24,35.25,13.25,0.101183
2024-04-24,35.25,13.5,0.098082
2024-04-24,35.25,13.75,0.097512
2024-04-24,35.25,14.0,0.097935
2024-04-24,35.25,14.25,0.092655
2024-04-24,35.25,14.5,0.087293
2024-04-24,35.25,14.75,0.086122
2024-04-24,35.25,15.0,0.090926
2024-04-24,35.25,15.25,0.100562
2024-04-24,35.25,15.5,0.104971
2024-04-24,35.25,15.75,0.102489
2024-04-24,35.25,16.0,0.097712
2024-04-24,35.25,16.25,0.093885
2024-04-24,35.25,16.5,0.092546
2024-04-24,35.25,16.75,0.092932
2024-04-24,35.25,17.0,0.089423
2024-04-24,35.25,17.25,0.086582
2024-04-24,35.25,17.5,0.086385
2024-04-24,35.25,17.75,0.087088
2024-04-24,35.25,18.0,0.088327
2024-04-24,35.25,18.25,0.089061
2024-04-24,35.25,18.5,0.089095
2024-04-24,35.25,18.75,0.08628
2024-04-24,35.25,19.0,0.083395
2024-04-24,35.25,19.25,0.083847
2024-04-24,35.25,19.5,0.083354
2024-04-24,35.25,19.75,0.082852
2024-04-24,35.25,20.0,0.088416
2024-04-24,35.5,-80.0,
2024-04-24,35.5,-79.75,
2024-04-24,35.5,-79.5,
2024-04-24,35.5,-79.25,
2024-04-24,35.5,-79.0,
2024-04-24,35.5,-78.75,
2024-04-24,35.5,-78.5,
2024-04-24,35.5,-78.25,
2024-04-24,35.5,-78.0,
2024-04-24,35.5,-77.75,
2024-04-24,35.5,-77.5,
2024-04-24,35.5,-77.25,
2024-04-24,35.5,-77.0,
2024-04-24,35.5,-76.75,
2024-04-24,35.5,-76.5,
2024-04-24,35.5,-76.25,
2024-04-24,35.5,-76.0,
2024-04-24,35.5,-75.75,
2024-04-24,35.5,-75.5,
2024-04-24,35.5,-75.25,0.70124
2024-04-24,35.5,-75.0,0.691272
2024-04-24,35.5,-74.75,0.622471
2024-04-24,35.5,-74.5,0.49138
2024-04-24,35.5,-74.25,0.477282
2024-04-24,35.5,-74.0,0.531736
2024-04-24,35.5,-73.75,0.662592
2024-04-24,35.5,-73.5,0.657211
2024-04-24,35.5,-73.25,0.606443
2024-04-24,35.5,-73.0,0.663729
2024-04-24,35.5,-72.75,0.749546
2024-04-24,35.5,-72.5,0.740251
2024-04-24,35.5,-72.25,0.656456
2024-04-24,35.5,-72.0,0.588566
2024-04-24,35.5,-71.75,0.558408
2024-04-24,35.5,-71.5,0.467728
2024-04-24,35.5,-71.25,0.483284
2024-04-24,35.5,-71.0,0.532239
2024-04-24,35.5,-70.75,0.500886
2024-04-24,35.5,-70.5,0.45033
2024-04-24,35.5,-70.25,0.409422
2024-04-24,35.5,-70.0,0.413044
2024-04-24,35.5,-69.75,0.422019
2024-04-24,35.5,-69.5,0.436094
2024-04-24,35.5,-69.25,0.456963
2024-04-24,35.5,-69.0,0.445152
2024-04-24,35.5,-68.75,0.40746
2024-04-24,35.5,-68.5,0.366066
2024-04-24,35.5,-68.25,0.399644
2024-04-24,35.5,-68.0,0.439869
2024-04-24,35.5,-67.75,0.464404
2024-04-24,35.5,-67.5,0.491323
2024-04-24,35.5,-67.25,0.505192
2024-04-24,35.5,-67.0,0.54481
2024-04-24,35.5,-66.75,0.631053
2024-04-24,35.5,-66.5,0.712761
2024-04-24,35.5,-66.25,0.752163
2024-04-24,35.5,-66.0,0.741862
2024-04-24,35.5,-65.75,0.707825
2024-04-24,35.5,-65.5,0.684243
2024-04-24,35.5,-65.25,0.673281
2024-04-24,35.5,-65.0,0.66887
2024-04-24,35.5,-64.75,0.613024
2024-04-24,35.5,-64.5,0.415061
2024-04-24,35.5,-64.25,0.31773
2024-04-24,35.5,-64.0,0.272349
2024-04-24,35.5,-63.75,0.26517
2024-04-24,35.5,-63.5,0.352055
2024-04-24,35.5,-63.25,0.51272
2024-04-24,35.5,-63.0,0.634116
2024-04-24,35.5,-62.75,0.485221
2024-04-24,35.5,-62.5,0.474798
2024-04-24,35.5,-62.25,0.486721
2024-04-24,35.5,-62.0,0.492805
2024-04-24,35.5,-61.75,0.498433
2024-04-24,35.5,-61.5,0.512153
2024-04-24,35.5,-61.25,0.528781
2024-04-24,35.5,-61.0,0.523754
2024-04-24,35.5,-60.75,0.475032
2024-04-24,35.5,-60.5,0.400372
2024-04-24,35.5,-60.25,0.332617
2024-04-24,35.5,-60.0,0.319134
2024-04-24,35.5,-59.75,0.306915
2024-04-24,35.5,-59.5,0.319805
2024-04-24,35.5,-59.25,0.45136
2024-04-24,35.5,-59.0,0.680291
2024-04-24,35.5,-58.75,0.803185
2024-04-24,35.5,-58.5,0.799822
2024-04-24,35.5,-58.25,0.81776
2024-04-24,35.5,-58.0,0.919672
2024-04-24,35.5,-57.75,0.965854
2024-04-24,35.5,-57.5,0.496734
2024-04-24,35.5,-57.25,0.280627
2024-04-24,35.5,-57.0,0.191935
2024-04-24,35.5,-56.75,0.315214
2024-04-24,35.5,-56.5,0.529222
2024-04-24,35.5,-56.25,0.550354
2024-04-24,35.5,-56.0,0.485702
2024-04-24,35.5,-55.75,0.503387
2024-04-24,35.5,-55.5,0.531289
2024-04-24,35.5,-55.25,0.472314
2024-04-24,35.5,-55.0,0.39839
2024-04-24,35.5,-54.75,0.361324
2024-04-24,35.5,-54.5,0.409179
2024-04-24,35.5,-54.25,0.452945
2024-04-24,35.5,-54.0,0.529734
2024-04-24,35.5,-53.75,0.677014
2024-04-24,35.5,-53.5,0.97748
2024-04-24,35.5,-53.25,1.474017
2024-04-24,35.5,-53.0,1.494365
2024-04-24,35.5,-52.75,1.318538
2024-04-24,35.5,-52.5,1.077981
2024-04-24,35.5,-52.25,0.759355
2024-04-24,35.5,-52.0,0.626538
2024-04-24,35.5,-51.75,0.523941
2024-04-24,35.5,-51.5,0.408499
2024-04-24,35.5,-51.25,0.326874
2024-04-24,35.5,-51.0,0.332785
2024-04-24,35.5,-50.75,0.41435
2024-04-24,35.5,-50.5,0.523146
2024-04-24,35.5,-50.25,0.450038
2024-04-24,35.5,-50.0,0.566143
2024-04-24,35.5,-49.75,0.786209
2024-04-24,35.5,-49.5,0.869092
2024-04-24,35.5,-49.25,0.862957
2024-04-24,35.5,-49.0,1.188588
2024-04-24,35.5,-48.75,1.475555
2024-04-24,35.5,-48.5,1.130923
2024-04-24,35.5,-48.25,1.00473
2024-04-24,35.5,-48.0,1.051213
2024-04-24,35.5,-47.75,0.961156
2024-04-24,35.5,-47.5,1.031503
2024-04-24,35.5,-47.25,0.922914
2024-04-24,35.5,-47.0,0.712568
2024-04-24,35.5,-46.75,0.553204
2024-04-24,35.5,-46.5,0.437079
2024-04-24,35.5,-46.25,0.364654
2024-04-24,35.5,-46.0,0.335596
2024-04-24,35.5,-45.75,0.32126
2024-04-24,35.5,-45.5,0.316412
2024-04-24,35.5,-45.25,0.298154
2024-04-24,35.5,-45.0,0.23986
2024-04-24,35.5,-44.75,0.194319
2024-04-24,35.5,-44.5,0.186029
2024-04-24,35.5,-44.25,0.180042
2024-04-24,35.5,-44.0,0.172407
2024-04-24,35.5,-43.75,0.179471
2024-04-24,35.5,-43.5,0.201915
2024-04-24,35.5,-43.25,0.216235
2024-04-24,35.5,-43.0,0.236396
2024-04-24,35.5,-42.75,0.275334
2024-04-24,35.5,-42.5,0.287554
2024-04-24,35.5,-42.25,0.277788
2024-04-24,35.5,-42.0,0.20179
2024-04-24,35.5,-41.75,0.151645
2024-04-24,35.5,-41.5,0.149972
2024-04-24,35.5,-41.25,0.176719
2024-04-24,35.5,-41.0,0.220163
2024-04-24,35.5,-40.75,0.295097
2024-04-24,35.5,-40.5,0.38874
2024-04-24,35.5,-40.25,0.447775
2024-04-24,35.5,-40.0,0.468794
2024-04-24,35.5,-39.75,0.467009
2024-04-24,35.5,-39.5,0.415609
2024-04-24,35.5,-39.25,0.28587
2024-04-24,35.5,-39.0,0.246405
2024-04-24,35.5,-38.75,0.231613
2024-04-24,35.5,-38.5,0.257091
2024-04-24,35.5,-38.25,0.252463
2024-04-24,35.5,-38.0,0.227122
2024-04-24,35.5,-37.75,0.211867
2024-04-24,35.5,-37.5,0.208658
2024-04-24,35.5,-37.25,0.148511
2024-04-24,35.5,-37.0,0.101128
2024-04-24,35.5,-36.75,0.079269
2024-04-24,35.5,-36.5,0.085509
2024-04-24,35.5,-36.25,0.112574
2024-04-24,35.5,-36.0,0.267
2024-04-24,35.5,-35.75,0.336316
2024-04-24,35.5,-35.5,0.383778
2024-04-24,35.5,-35.25,0.478817
2024-04-24,35.5,-35.0,0.465837
2024-04-24,35.5,-34.75,0.448718
2024-04-24,35.5,-34.5,0.443744
2024-04-24,35.5,-34.25,0.433524
2024-04-24,35.5,-34.0,0.328291
2024-04-24,35.5,-33.75,0.205511
2024-04-24,35.5,-33.5,0.159637
2024-04-24,35.5,-33.25,0.142995
2024-04-24,35.5,-33.0,0.132033
2024-04-24,35.5,-32.75,0.129487
2024-04-24,35.5,-32.5,0.123426
2024-04-24,35.5,-32.25,0.114833
2024-04-24,35.5,-32.0,0.11019
2024-04-24,35.5,-31.75,0.108269
2024-04-24,35.5,-31.5,0.107297
2024-04-24,35.5,-31.25,0.106321
2024-04-24,35.5,-31.0,0.103445
2024-04-24,35.5,-30.75,0.100172
2024-04-24,35.5,-30.5,0.098588
2024-04-24,35.5,-30.25,0.096523
2024-04-24,35.5,-30.0,0.100843
2024-04-24,35.5,-29.75,0.110629
2024-04-24,35.5,-29.5,0.109289
2024-04-24,35.5,-29.25,0.102117
2024-04-24,35.5,-29.0,0.100796
2024-04-24,35.5,-28.75,0.09912
2024-04-24,35.5,-28.5,0.090793
2024-04-24,35.5,-28.25,0.092131
2024-04-24,35.5,-28.0,0.098941
2024-04-24,35.5,-27.75,0.094642
2024-04-24,35.5,-27.5,0.085527
2024-04-24,35.5,-27.25,0.083571
2024-04-24,35.5,-27.0,0.081262
2024-04-24,35.5,-26.75,0.080847
2024-04-24,35.5,-26.5,0.082115
2024-04-24,35.5,-26.25,0.08175
2024-04-24,35.5,-26.0,0.078935
2024-04-24,35.5,-25.75,0.075808
2024-04-24,35.5,-25.5,0.074406
2024-04-24,35.5,-25.25,0.075164
2024-04-24,35.5,-25.0,0.072534
2024-04-24,35.5,-24.75,0.072211
2024-04-24,35.5,-24.5,0.074351
2024-04-24,35.5,-24.25,0.076274
2024-04-24,35.5,-24.0,0.074668
2024-04-24,35.5,-23.75,0.073401
2024-04-24,35.5,-23.5,0.07319
2024-04-24,35.5,-23.25,0.072594
2024-04-24,35.5,-23.0,0.07223
2024-04-24,35.5,-22.75,0.072247
2024-04-24,35.5,-22.5,0.072278
2024-04-24,35.5,-22.25,0.072793
2024-04-24,35.5,-22.0,0.073418
2024-04-24,35.5,-21.75,0.073404
2024-04-24,35.5,-21.5,0.072703
2024-04-24,35.5,-21.25,0.070949
2024-04-24,35.5,-21.0,0.070257
2024-04-24,35.5,-20.75,0.073101
2024-04-24,35.5,-20.5,0.076901
2024-04-24,35.5,-20.25,0.078287
2024-04-24,35.5,-20.0,0.080053
2024-04-24,35.5,-19.75,0.081288
2024-04-24,35.5,-19.5,0.080661
2024-04-24,35.5,-19.25,0.079653
2024-04-24,35.5,-19.0,0.078869
2024-04-24,35.5,-18.75,0.075004
2024-04-24,35.5,-18.5,0.071964
2024-04-24,35.5,-18.25,0.07019
2024-04-24,35.5,-18.0,0.070352
2024-04-24,35.5,-17.75,0.07243
2024-04-24,35.5,-17.5,0.073174
2024-04-24,35.5,-17.25,0.07378
2024-04-24,35.5,-17.0,0.073644
2024-04-24,35.5,-16.75,0.072312
2024-04-24,35.5,-16.5,0.072564
2024-04-24,35.5,-16.25,0.074548
2024-04-24,35.5,-16.0,0.077347
2024-04-24,35.5,-15.75,0.084598
2024-04-24,35.5,-15.5,0.089954
2024-04-24,35.5,-15.25,0.084024
2024-04-24,35.5,-15.0,0.079976
2024-04-24,35.5,-14.75,0.079754
2024-04-24,35.5,-14.5,0.080895
2024-04-24,35.5,-14.25,0.081009
2024-04-24,35.5,-14.0,0.07925
2024-04-24,35.5,-13.75,0.079029
2024-04-24,35.5,-13.5,0.079406
2024-04-24,35.5,-13.25,0.089447
2024-04-24,35.5,-13.0,0.099285
2024-04-24,35.5,-12.75,0.101514
2024-04-24,35.5,-12.5,0.103197
2024-04-24,35.5,-12.25,0.111042
2024-04-24,35.5,-12.0,0.117442
2024-04-24,35.5,-11.75,0.117455
2024-04-24,35.5,-11.5,0.106203
2024-04-24,35.5,-11.25,0.099675
2024-04-24,35.5,-11.0,0.103069
2024-04-24,35.5,-10.75,0.107835
2024-04-24,35.5,-10.5,0.112175
2024-04-24,35.5,-10.25,0.115285
2024-04-24,35.5,-10.0,0.135681
2024-04-24,35.5,-9.75,0.144614
2024-04-24,35.5,-9.5,0.14912
2024-04-24,35.5,-9.25,0.153226
2024-04-24,35.5,-9.0,0.154865
2024-04-24,35.5,-8.75,0.153383
2024-04-24,35.5,-8.5,0.150269
2024-04-24,35.5,-8.25,0.14928
2024-04-24,35.5,-8.0,0.155431
2024-04-24,35.5,-7.75,0.167853
2024-04-24,35.5,-7.5,0.15473
2024-04-24,35.5,-7.25,0.137465
2024-04-24,35.5,-7.0,0.140271
2024-04-24,35.5,-6.75,0.202417
2024-04-24,35.5,-6.5,0.306211
2024-04-24,35.5,-6.25,0.37673
2024-04-24,35.5,-6.0,
2024-04-24,35.5,-5.75,
2024-04-24,35.5,-5.5,
2024-04-24,35.5,-5.25,
2024-04-24,35.5,-5.0,0.32642
2024-04-24,35.5,-4.75,0.321444
2024-04-24,35.5,-4.5,0.247515
2024-04-24,35.5,-4.25,0.248689
2024-04-24,35.5,-4.0,0.304949
2024-04-24,35.5,-3.75,0.377047
2024-04-24,35.5,-3.5,0.39057
2024-04-24,35.5,-3.25,0.396838
2024-04-24,35.5,-3.0,0.407775
2024-04-24,35.5,-2.75,0.401195
2024-04-24,35.5,-2.5,0.367393
2024-04-24,35.5,-2.25,0.329828
2024-04-24,35.5,-2.0,0.309951
2024-04-24,35.5,-1.75,0.295232
2024-04-24,35.5,-1.5,0.298408
2024-04-24,35.5,-1.25,0.325744
2024-04-24,35.5,-1.0,
2024-04-24,35.5,-0.75,
2024-04-24,35.5,-0.5,
2024-04-24,35.5,-0.25,
2024-04-24,35.5,0.0,
2024-04-24,35.5,0.25,
2024-04-24,35.5,0.5,
2024-04-24,35.5,0.75,
2024-04-24,35.5,1.0,
2024-04-24,35.5,1.25,
2024-04-24,35.5,1.5,
2024-04-24,35.5,1.75,
2024-04-24,35.5,2.0,
2024-04-24,35.5,2.25,
2024-04-24,35.5,2.5,
2024-04-24,35.5,2.75,
2024-04-24,35.5,3.0,
2024-04-24,35.5,3.25,
2024-04-24,35.5,3.5,
2024-04-24,35.5,3.75,
2024-04-24,35.5,4.0,
2024-04-24,35.5,4.25,
2024-04-24,35.5,4.5,
2024-04-24,35.5,4.75,
2024-04-24,35.5,5.0,
2024-04-24,35.5,5.25,
2024-04-24,35.5,5.5,
2024-04-24,35.5,5.75,
2024-04-24,35.5,6.0,
2024-04-24,35.5,6.25,
2024-04-24,35.5,6.5,
2024-04-24,35.5,6.75,
2024-04-24,35.5,7.0,
2024-04-24,35.5,7.25,
2024-04-24,35.5,7.5,
2024-04-24,35.5,7.75,
2024-04-24,35.5,8.0,
2024-04-24,35.5,8.25,
2024-04-24,35.5,8.5,
2024-04-24,35.5,8.75,
2024-04-24,35.5,9.0,
2024-04-24,35.5,9.25,
2024-04-24,35.5,9.5,
2024-04-24,35.5,9.75,
2024-04-24,35.5,10.0,
2024-04-24,35.5,10.25,
2024-04-24,35.5,10.5,
2024-04-24,35.5,10.75,
2024-04-24,35.5,11.0,0.116271
2024-04-24,35.5,11.25,0.107505
2024-04-24,35.5,11.5,0.102875
2024-04-24,35.5,11.75,0.10035
2024-04-24,35.5,12.0,0.10096
2024-04-24,35.5,12.25,0.103164
2024-04-24,35.5,12.5,0.106857
2024-04-24,35.5,12.75,0.107212
2024-04-24,35.5,13.0,0.106285
2024-04-24,35.5,13.25,0.105625
2024-04-24,35.5,13.5,0.103906
2024-04-24,35.5,13.75,0.10155
2024-04-24,35.5,14.0,0.100533
2024-04-24,35.5,14.25,0.10094
2024-04-24,35.5,14.5,0.094222
2024-04-24,35.5,14.75,0.114856
2024-04-24,35.5,15.0,0.1323
2024-04-24,35.5,15.25,0.127322
2024-04-24,35.5,15.5,0.110581
2024-04-24,35.5,15.75,0.09979
2024-04-24,35.5,16.0,0.094167
2024-04-24,35.5,16.25,0.093713
2024-04-24,35.5,16.5,0.096578
2024-04-24,35.5,16.75,0.098169
2024-04-24,35.5,17.0,0.092405
2024-04-24,35.5,17.25,0.087566
2024-04-24,35.5,17.5,0.087196
2024-04-24,35.5,17.75,0.087665
2024-04-24,35.5,18.0,0.088304
2024-04-24,35.5,18.25,0.088982
2024-04-24,35.5,18.5,0.088851
2024-04-24,35.5,18.75,0.086253
2024-04-24,35.5,19.0,0.082584
2024-04-24,35.5,19.25,0.081344
2024-04-24,35.5,19.5,0.08124
2024-04-24,35.5,19.75,0.081534
2024-04-24,35.5,20.0,0.085682
2024-04-24,35.75,-80.0,
2024-04-24,35.75,-79.75,
2024-04-24,35.75,-79.5,
2024-04-24,35.75,-79.25,
2024-04-24,35.75,-79.0,
2024-04-24,35.75,-78.75,
2024-04-24,35.75,-78.5,
2024-04-24,35.75,-78.25,
2024-04-24,35.75,-78.0,
2024-04-24,35.75,-77.75,
2024-04-24,35.75,-77.5,
2024-04-24,35.75,-77.25,
2024-04-24,35.75,-77.0,
2024-04-24,35.75,-76.75,
2024-04-24,35.75,-76.5,
2024-04-24,35.75,-76.25,
2024-04-24,35.75,-76.0,
2024-04-24,35.75,-75.75,
2024-04-24,35.75,-75.5,
2024-04-24,35.75,-75.25,0.994518
2024-04-24,35.75,-75.0,0.869036
2024-04-24,35.75,-74.75,0.735889
2024-04-24,35.75,-74.5,0.567924
2024-04-24,35.75,-74.25,0.552712
2024-04-24,35.75,-74.0,0.590609
2024-04-24,35.75,-73.75,0.667031
2024-04-24,35.75,-73.5,0.742809
2024-04-24,35.75,-73.25,0.723209
2024-04-24,35.75,-73.0,0.70278
2024-04-24,35.75,-72.75,0.62209
2024-04-24,35.75,-72.5,0.586901
2024-04-24,35.75,-72.25,0.602298
2024-04-24,35.75,-72.0,0.617197
2024-04-24,35.75,-71.75,0.548589
2024-04-24,35.75,-71.5,0.477196
2024-04-24,35.75,-71.25,0.570383
2024-04-24,35.75,-71.0,0.606432
2024-04-24,35.75,-70.75,0.486955
2024-04-24,35.75,-70.5,0.408184
2024-04-24,35.75,-70.25,0.383584
2024-04-24,35.75,-70.0,0.398052
2024-04-24,35.75,-69.75,0.412076
2024-04-24,35.75,-69.5,0.423096
2024-04-24,35.75,-69.25,0.437808
2024-04-24,35.75,-69.0,0.418911
2024-04-24,35.75,-68.75,0.383905
2024-04-24,35.75,-68.5,0.383117
2024-04-24,35.75,-68.25,0.400358
2024-04-24,35.75,-68.0,0.413687
2024-04-24,35.75,-67.75,0.429441
2024-04-24,35.75,-67.5,0.463366
2024-04-24,35.75,-67.25,0.526725
2024-04-24,35.75,-67.0,0.675499
2024-04-24,35.75,-66.75,0.814338
2024-04-24,35.75,-66.5,0.836118
2024-04-24,35.75,-66.25,0.816438
2024-04-24,35.75,-66.0,0.755521
2024-04-24,35.75,-65.75,0.732649
2024-04-24,35.75,-65.5,0.717446
2024-04-24,35.75,-65.25,0.697368
2024-04-24,35.75,-65.0,0.685418
2024-04-24,35.75,-64.75,0.674335
2024-04-24,35.75,-64.5,0.588429
2024-04-24,35.75,-64.25,0.47545
2024-04-24,35.75,-64.0,0.425066
2024-04-24,35.75,-63.75,0.422922
2024-04-24,35.75,-63.5,0.54035
2024-04-24,35.75,-63.25,0.658845
2024-04-24,35.75,-63.0,0.600801
2024-04-24,35.75,-62.75,0.491003
2024-04-24,35.75,-62.5,0.509348
2024-04-24,35.75,-62.25,0.521597
2024-04-24,35.75,-62.0,0.512226
2024-04-24,35.75,-61.75,0.505102
2024-04-24,35.75,-61.5,0.502389
2024-04-24,35.75,-61.25,0.504429
2024-04-24,35.75,-61.0,0.490685
2024-04-24,35.75,-60.75,0.432656
2024-04-24,35.75,-60.5,0.371123
2024-04-24,35.75,-60.25,0.35718
2024-04-24,35.75,-60.0,0.357945
2024-04-24,35.75,-59.75,0.459973
2024-04-24,35.75,-59.5,0.890817
2024-04-24,35.75,-59.25,1.250022
2024-04-24,35.75,-59.0,1.215985
2024-04-24,35.75,-58.75,1.153609
2024-04-24,35.75,-58.5,1.090274
2024-04-24,35.75,-58.25,1.069475
2024-04-24,35.75,-58.0,1.303912
2024-04-24,35.75,-57.75,1.81351
2024-04-24,35.75,-57.5,1.898767
2024-04-24,35.75,-57.25,1.270778
2024-04-24,35.75,-57.0,0.799495
2024-04-24,35.75,-56.75,0.758149
2024-04-24,35.75,-56.5,0.768136
2024-04-24,35.75,-56.25,0.716852
2024-04-24,35.75,-56.0,0.714052
2024-04-24,35.75,-55.75,0.73444
2024-04-24,35.75,-55.5,0.753505
2024-04-24,35.75,-55.25,0.740988
2024-04-24,35.75,-55.0,0.504341
2024-04-24,35.75,-54.75,0.417146
2024-04-24,35.75,-54.5,0.460888
2024-04-24,35.75,-54.25,0.542292
2024-04-24,35.75,-54.0,0.904884
2024-04-24,35.75,-53.75,1.734482
2024-04-24,35.75,-53.5,2.0191
2024-04-24,35.75,-53.25,1.89119
2024-04-24,35.75,-53.0,1.595813
2024-04-24,35.75,-52.75,1.393934
2024-04-24,35.75,-52.5,1.329509
2024-04-24,35.75,-52.25,1.240636
2024-04-24,35.75,-52.0,1.126309
2024-04-24,35.75,-51.75,0.968787
2024-04-24,35.75,-51.5,0.770926
2024-04-24,35.75,-51.25,0.557797
2024-04-24,35.75,-51.0,0.460797
2024-04-24,35.75,-50.75,0.547444
2024-04-24,35.75,-50.5,0.61573
2024-04-24,35.75,-50.25,0.517214
2024-04-24,35.75,-50.0,0.571653
2024-04-24,35.75,-49.75,0.693907
2024-04-24,35.75,-49.5,0.816884
2024-04-24,35.75,-49.25,0.940839
2024-04-24,35.75,-49.0,0.907485
2024-04-24,35.75,-48.75,0.888812
2024-04-24,35.75,-48.5,1.015238
2024-04-24,35.75,-48.25,1.036357
2024-04-24,35.75,-48.0,1.091574
2024-04-24,35.75,-47.75,0.994367
2024-04-24,35.75,-47.5,1.08363
2024-04-24,35.75,-47.25,1.109016
2024-04-24,35.75,-47.0,0.979709
2024-04-24,35.75,-46.75,0.846925
2024-04-24,35.75,-46.5,0.872008
2024-04-24,35.75,-46.25,0.955962
2024-04-24,35.75,-46.0,0.991474
2024-04-24,35.75,-45.75,0.96721
2024-04-24,35.75,-45.5,0.860262
2024-04-24,35.75,-45.25,0.692454
2024-04-24,35.75,-45.0,0.500326
2024-04-24,35.75,-44.75,0.285821
2024-04-24,35.75,-44.5,0.210083
2024-04-24,35.75,-44.25,0.189786
2024-04-24,35.75,-44.0,0.180208
2024-04-24,35.75,-43.75,0.183924
2024-04-24,35.75,-43.5,0.202514
2024-04-24,35.75,-43.25,0.217096
2024-04-24,35.75,-43.0,0.229329
2024-04-24,35.75,-42.75,0.261581
2024-04-24,35.75,-42.5,0.26648
2024-04-24,35.75,-42.25,0.263807
2024-04-24,35.75,-42.0,0.202353
2024-04-24,35.75,-41.75,0.181779
